INFO 08-01-2021-23:21:47 Extraindo dados de https://www.webmotors.com.br... 
INFO 08-01-2021-23:32:58 Número de veículos extraídos: 18960.
INFO 08-01-2021-23:32:59 Número de veículos extraídos: 18984.
INFO 08-01-2021-23:33:00 Número de veículos extraídos: 19008.
INFO 08-01-2021-23:33:01 Número de veículos extraídos: 19032.
INFO 08-01-2021-23:33:02 Número de veículos extraídos: 19056.
INFO 08-01-2021-23:33:03 Número de veículos extraídos: 19080.
INFO 08-01-2021-23:33:04 Número de veículos extraídos: 19104.
INFO 08-01-2021-23:33:05 Número de veículos extraídos: 19128.
INFO 08-01-2021-23:33:06 Número de veículos extraídos: 19152.
INFO 08-01-2021-23:33:07 Número de veículos extraídos: 19176.
INFO 08-01-2021-23:33:07 Número de veículos extraídos: 19200.
INFO 08-01-2021-23:33:08 Número de veículos extraídos: 19224.
INFO 08-01-2021-23:33:09 Número de veículos extraídos: 19248.
INFO 08-01-2021-23:33:10 Número de veículos extraídos: 19272.
INFO 08-01-2021-23:33:11 Número de veículos extraídos: 19296.
INFO 08-01-2021-23:33:12 Número de veículos extraídos: 19320.
INFO 08-01-2021-23:33:13 Número de veículos extraídos: 19344.
INFO 08-01-2021-23:33:14 Número de veículos extraídos: 19368.
INFO 08-01-2021-23:33:15 Número de veículos extraídos: 19392.
INFO 08-01-2021-23:33:15 Número de veículos extraídos: 19416.
INFO 08-01-2021-23:33:16 Número de veículos extraídos: 19440.
INFO 08-01-2021-23:33:20 Número de veículos extraídos: 19464.
INFO 08-01-2021-23:33:21 Número de veículos extraídos: 19488.
INFO 08-01-2021-23:33:22 Número de veículos extraídos: 19512.
INFO 08-01-2021-23:33:23 Número de veículos extraídos: 19536.
INFO 08-01-2021-23:33:24 Número de veículos extraídos: 19560.
INFO 08-01-2021-23:33:25 Número de veículos extraídos: 19584.
INFO 08-01-2021-23:33:26 Número de veículos extraídos: 19608.
INFO 08-01-2021-23:33:27 Número de veículos extraídos: 19632.
INFO 08-01-2021-23:33:28 Número de veículos extraídos: 19656.
INFO 08-01-2021-23:33:29 Número de veículos extraídos: 19680.
INFO 08-01-2021-23:33:30 Número de veículos extraídos: 19704.
INFO 08-01-2021-23:33:32 Número de veículos extraídos: 19728.
INFO 08-01-2021-23:33:33 Número de veículos extraídos: 19752.
INFO 08-01-2021-23:33:33 Número de veículos extraídos: 19776.
INFO 08-01-2021-23:33:35 Número de veículos extraídos: 19800.
INFO 08-01-2021-23:33:36 Número de veículos extraídos: 19824.
INFO 08-01-2021-23:33:37 Número de veículos extraídos: 19848.
INFO 08-01-2021-23:33:38 Número de veículos extraídos: 19872.
INFO 08-01-2021-23:33:39 Número de veículos extraídos: 19896.
INFO 08-01-2021-23:33:40 Número de veículos extraídos: 19920.
INFO 08-01-2021-23:33:41 Número de veículos extraídos: 19944.
INFO 08-01-2021-23:33:42 Número de veículos extraídos: 19968.
INFO 08-01-2021-23:33:44 Número de veículos extraídos: 19992.
INFO 08-01-2021-23:33:45 Número de veículos extraídos: 20016.
INFO 08-01-2021-23:33:46 Número de veículos extraídos: 20040.
INFO 08-01-2021-23:33:47 Número de veículos extraídos: 20064.
INFO 08-01-2021-23:33:48 Número de veículos extraídos: 20088.
INFO 08-01-2021-23:33:50 Número de veículos extraídos: 20112.
INFO 08-01-2021-23:33:51 Número de veículos extraídos: 20136.
INFO 08-01-2021-23:33:52 Número de veículos extraídos: 20160.
INFO 08-01-2021-23:33:53 Número de veículos extraídos: 20184.
INFO 08-01-2021-23:33:54 Número de veículos extraídos: 20208.
INFO 08-01-2021-23:33:55 Número de veículos extraídos: 20232.
INFO 08-01-2021-23:33:56 Número de veículos extraídos: 20256.
INFO 08-01-2021-23:33:57 Número de veículos extraídos: 20280.
INFO 08-01-2021-23:33:58 Número de veículos extraídos: 20304.
INFO 08-01-2021-23:33:59 Número de veículos extraídos: 20328.
INFO 08-01-2021-23:34:00 Número de veículos extraídos: 20352.
INFO 08-01-2021-23:34:01 Número de veículos extraídos: 20376.
INFO 08-01-2021-23:34:02 Número de veículos extraídos: 20400.
INFO 08-01-2021-23:34:03 Número de veículos extraídos: 20424.
INFO 08-01-2021-23:34:04 Número de veículos extraídos: 20448.
INFO 08-01-2021-23:34:05 Número de veículos extraídos: 20472.
INFO 08-01-2021-23:34:06 Número de veículos extraídos: 20496.
INFO 08-01-2021-23:34:07 Número de veículos extraídos: 20520.
INFO 08-01-2021-23:34:08 Número de veículos extraídos: 20544.
INFO 08-01-2021-23:34:09 Número de veículos extraídos: 20568.
INFO 08-01-2021-23:34:10 Número de veículos extraídos: 20592.
INFO 08-01-2021-23:34:10 Número de veículos extraídos: 20616.
INFO 08-01-2021-23:34:11 Número de veículos extraídos: 20640.
INFO 08-01-2021-23:34:12 Número de veículos extraídos: 20664.
INFO 08-01-2021-23:34:13 Número de veículos extraídos: 20688.
INFO 08-01-2021-23:34:14 Número de veículos extraídos: 20712.
INFO 08-01-2021-23:34:15 Número de veículos extraídos: 20736.
INFO 08-01-2021-23:34:16 Número de veículos extraídos: 20760.
INFO 08-01-2021-23:34:17 Número de veículos extraídos: 20784.
INFO 08-01-2021-23:34:18 Número de veículos extraídos: 20808.
INFO 08-01-2021-23:34:19 Número de veículos extraídos: 20832.
INFO 08-01-2021-23:34:19 Número de veículos extraídos: 20856.
INFO 08-01-2021-23:34:20 Número de veículos extraídos: 20880.
INFO 08-01-2021-23:34:21 Número de veículos extraídos: 20904.
INFO 08-01-2021-23:34:22 Número de veículos extraídos: 20928.
INFO 08-01-2021-23:34:23 Número de veículos extraídos: 20952.
INFO 08-01-2021-23:34:25 Número de veículos extraídos: 20976.
INFO 08-01-2021-23:34:25 Número de veículos extraídos: 21000.
INFO 08-01-2021-23:34:27 Número de veículos extraídos: 21024.
INFO 08-01-2021-23:34:28 Número de veículos extraídos: 21048.
INFO 08-01-2021-23:34:29 Número de veículos extraídos: 21072.
INFO 08-01-2021-23:34:29 Número de veículos extraídos: 21096.
INFO 08-01-2021-23:34:31 Número de veículos extraídos: 21120.
INFO 08-01-2021-23:34:32 Número de veículos extraídos: 21144.
INFO 08-01-2021-23:34:32 Número de veículos extraídos: 21168.
INFO 08-01-2021-23:34:33 Número de veículos extraídos: 21192.
INFO 08-01-2021-23:34:34 Número de veículos extraídos: 21216.
INFO 08-01-2021-23:34:35 Número de veículos extraídos: 21240.
INFO 08-01-2021-23:34:36 Número de veículos extraídos: 21264.
INFO 08-01-2021-23:34:37 Número de veículos extraídos: 21288.
INFO 08-01-2021-23:34:38 Número de veículos extraídos: 21312.
INFO 08-01-2021-23:34:38 Número de veículos extraídos: 21336.
INFO 08-01-2021-23:34:39 Número de veículos extraídos: 21360.
INFO 08-01-2021-23:34:40 Número de veículos extraídos: 21384.
INFO 08-01-2021-23:34:41 Número de veículos extraídos: 21408.
INFO 08-01-2021-23:34:42 Número de veículos extraídos: 21432.
INFO 08-01-2021-23:34:43 Número de veículos extraídos: 21456.
INFO 08-01-2021-23:34:44 Número de veículos extraídos: 21480.
INFO 08-01-2021-23:34:44 Número de veículos extraídos: 21504.
INFO 08-01-2021-23:34:45 Número de veículos extraídos: 21528.
INFO 08-01-2021-23:34:46 Número de veículos extraídos: 21552.
INFO 08-01-2021-23:34:47 Número de veículos extraídos: 21576.
INFO 08-01-2021-23:34:48 Número de veículos extraídos: 21600.
INFO 08-01-2021-23:34:48 Número de veículos extraídos: 21624.
INFO 08-01-2021-23:34:49 Número de veículos extraídos: 21648.
INFO 08-01-2021-23:34:50 Número de veículos extraídos: 21672.
INFO 08-01-2021-23:34:51 Número de veículos extraídos: 21696.
INFO 08-01-2021-23:34:52 Número de veículos extraídos: 21720.
INFO 08-01-2021-23:34:53 Número de veículos extraídos: 21744.
INFO 08-01-2021-23:34:54 Número de veículos extraídos: 21768.
INFO 08-01-2021-23:34:55 Número de veículos extraídos: 21792.
INFO 08-01-2021-23:34:55 Número de veículos extraídos: 21816.
INFO 08-01-2021-23:34:56 Número de veículos extraídos: 21840.
INFO 08-01-2021-23:34:57 Número de veículos extraídos: 21864.
INFO 08-01-2021-23:34:58 Número de veículos extraídos: 21888.
INFO 08-01-2021-23:34:59 Número de veículos extraídos: 21912.
INFO 08-01-2021-23:35:00 Número de veículos extraídos: 21936.
INFO 08-01-2021-23:35:01 Número de veículos extraídos: 21960.
INFO 08-01-2021-23:35:01 Número de veículos extraídos: 21984.
INFO 08-01-2021-23:35:02 Número de veículos extraídos: 22008.
INFO 08-01-2021-23:35:03 Número de veículos extraídos: 22032.
INFO 08-01-2021-23:35:04 Número de veículos extraídos: 22056.
INFO 08-01-2021-23:35:05 Número de veículos extraídos: 22080.
INFO 08-01-2021-23:35:06 Número de veículos extraídos: 22104.
INFO 08-01-2021-23:35:06 Número de veículos extraídos: 22128.
INFO 08-01-2021-23:35:07 Número de veículos extraídos: 22152.
INFO 08-01-2021-23:35:08 Número de veículos extraídos: 22176.
INFO 08-01-2021-23:35:09 Número de veículos extraídos: 22200.
INFO 08-01-2021-23:35:10 Número de veículos extraídos: 22224.
INFO 08-01-2021-23:35:10 Número de veículos extraídos: 22248.
INFO 08-01-2021-23:35:11 Número de veículos extraídos: 22272.
INFO 08-01-2021-23:35:12 Número de veículos extraídos: 22296.
INFO 08-01-2021-23:35:13 Número de veículos extraídos: 22320.
INFO 08-01-2021-23:35:14 Número de veículos extraídos: 22344.
INFO 08-01-2021-23:35:15 Número de veículos extraídos: 22368.
INFO 08-01-2021-23:35:15 Número de veículos extraídos: 22392.
INFO 08-01-2021-23:35:16 Número de veículos extraídos: 22416.
INFO 08-01-2021-23:35:17 Número de veículos extraídos: 22440.
INFO 08-01-2021-23:35:18 Número de veículos extraídos: 22464.
INFO 08-01-2021-23:35:19 Número de veículos extraídos: 22488.
INFO 08-01-2021-23:35:20 Número de veículos extraídos: 22512.
INFO 08-01-2021-23:35:21 Número de veículos extraídos: 22536.
INFO 08-01-2021-23:35:21 Número de veículos extraídos: 22560.
INFO 08-01-2021-23:35:22 Número de veículos extraídos: 22584.
INFO 08-01-2021-23:35:23 Número de veículos extraídos: 22608.
INFO 08-01-2021-23:35:24 Número de veículos extraídos: 22632.
INFO 08-01-2021-23:35:25 Número de veículos extraídos: 22656.
INFO 08-01-2021-23:35:26 Número de veículos extraídos: 22680.
INFO 08-01-2021-23:35:26 Número de veículos extraídos: 22704.
INFO 08-01-2021-23:35:27 Número de veículos extraídos: 22728.
INFO 08-01-2021-23:35:28 Número de veículos extraídos: 22752.
INFO 08-01-2021-23:35:29 Número de veículos extraídos: 22776.
INFO 08-01-2021-23:35:30 Número de veículos extraídos: 22800.
INFO 08-01-2021-23:35:31 Número de veículos extraídos: 22824.
INFO 08-01-2021-23:35:32 Número de veículos extraídos: 22848.
INFO 08-01-2021-23:35:32 Número de veículos extraídos: 22872.
INFO 08-01-2021-23:35:33 Número de veículos extraídos: 22896.
INFO 08-01-2021-23:35:34 Número de veículos extraídos: 22920.
INFO 08-01-2021-23:35:35 Número de veículos extraídos: 22944.
INFO 08-01-2021-23:35:36 Número de veículos extraídos: 22968.
INFO 08-01-2021-23:35:37 Número de veículos extraídos: 22992.
INFO 08-01-2021-23:35:37 Número de veículos extraídos: 23016.
INFO 08-01-2021-23:35:38 Número de veículos extraídos: 23040.
INFO 08-01-2021-23:35:39 Número de veículos extraídos: 23064.
INFO 08-01-2021-23:35:40 Número de veículos extraídos: 23088.
INFO 08-01-2021-23:35:41 Número de veículos extraídos: 23112.
INFO 08-01-2021-23:35:42 Número de veículos extraídos: 23136.
INFO 08-01-2021-23:35:43 Número de veículos extraídos: 23160.
INFO 08-01-2021-23:35:44 Número de veículos extraídos: 23184.
INFO 08-01-2021-23:35:44 Número de veículos extraídos: 23208.
INFO 08-01-2021-23:35:45 Número de veículos extraídos: 23232.
INFO 08-01-2021-23:35:46 Número de veículos extraídos: 23256.
INFO 08-01-2021-23:35:47 Número de veículos extraídos: 23280.
INFO 08-01-2021-23:35:48 Número de veículos extraídos: 23304.
INFO 08-01-2021-23:35:49 Número de veículos extraídos: 23328.
INFO 08-01-2021-23:35:50 Número de veículos extraídos: 23352.
INFO 08-01-2021-23:35:51 Número de veículos extraídos: 23376.
INFO 08-01-2021-23:35:51 Número de veículos extraídos: 23400.
INFO 08-01-2021-23:35:52 Número de veículos extraídos: 23424.
INFO 08-01-2021-23:35:53 Número de veículos extraídos: 23448.
INFO 08-01-2021-23:35:54 Número de veículos extraídos: 23472.
INFO 08-01-2021-23:35:55 Número de veículos extraídos: 23496.
INFO 08-01-2021-23:35:56 Número de veículos extraídos: 23520.
INFO 08-01-2021-23:35:57 Número de veículos extraídos: 23544.
INFO 08-01-2021-23:35:58 Número de veículos extraídos: 23568.
INFO 08-01-2021-23:35:58 Número de veículos extraídos: 23592.
INFO 08-01-2021-23:35:59 Número de veículos extraídos: 23616.
INFO 08-01-2021-23:36:00 Número de veículos extraídos: 23640.
INFO 08-01-2021-23:36:01 Número de veículos extraídos: 23664.
INFO 08-01-2021-23:36:02 Número de veículos extraídos: 23688.
INFO 08-01-2021-23:36:03 Número de veículos extraídos: 23712.
INFO 08-01-2021-23:36:04 Número de veículos extraídos: 23736.
INFO 08-01-2021-23:36:05 Número de veículos extraídos: 23760.
INFO 08-01-2021-23:36:05 Número de veículos extraídos: 23784.
INFO 08-01-2021-23:36:06 Número de veículos extraídos: 23808.
INFO 08-01-2021-23:36:07 Número de veículos extraídos: 23832.
INFO 08-01-2021-23:36:08 Número de veículos extraídos: 23856.
INFO 08-01-2021-23:36:09 Número de veículos extraídos: 23880.
INFO 08-01-2021-23:36:10 Número de veículos extraídos: 23904.
INFO 08-01-2021-23:36:11 Número de veículos extraídos: 23928.
INFO 08-01-2021-23:36:12 Número de veículos extraídos: 23952.
INFO 08-01-2021-23:36:13 Número de veículos extraídos: 23976.
INFO 08-01-2021-23:36:13 Número de veículos extraídos: 24000.
INFO 08-01-2021-23:36:14 Número de veículos extraídos: 24024.
INFO 08-01-2021-23:36:15 Número de veículos extraídos: 24048.
INFO 08-01-2021-23:36:16 Número de veículos extraídos: 24072.
INFO 08-01-2021-23:36:16 Número de veículos extraídos: 24096.
INFO 08-01-2021-23:36:17 Número de veículos extraídos: 24120.
INFO 08-01-2021-23:36:18 Número de veículos extraídos: 24144.
INFO 08-01-2021-23:36:18 Número de veículos extraídos: 24168.
INFO 08-01-2021-23:36:19 Número de veículos extraídos: 24192.
INFO 08-01-2021-23:36:20 Número de veículos extraídos: 24216.
INFO 08-01-2021-23:36:21 Número de veículos extraídos: 24240.
INFO 08-01-2021-23:36:21 Número de veículos extraídos: 24264.
INFO 08-01-2021-23:36:22 Número de veículos extraídos: 24288.
INFO 08-01-2021-23:36:23 Número de veículos extraídos: 24312.
INFO 08-01-2021-23:36:24 Número de veículos extraídos: 24336.
INFO 08-01-2021-23:36:24 Número de veículos extraídos: 24360.
INFO 08-01-2021-23:36:25 Número de veículos extraídos: 24384.
INFO 08-01-2021-23:36:26 Número de veículos extraídos: 24408.
INFO 08-01-2021-23:36:26 Número de veículos extraídos: 24432.
INFO 08-01-2021-23:36:27 Número de veículos extraídos: 24456.
INFO 08-01-2021-23:36:28 Número de veículos extraídos: 24480.
INFO 08-01-2021-23:36:29 Número de veículos extraídos: 24504.
INFO 08-01-2021-23:36:30 Número de veículos extraídos: 24528.
INFO 08-01-2021-23:36:31 Número de veículos extraídos: 24552.
INFO 08-01-2021-23:36:31 Número de veículos extraídos: 24576.
INFO 08-01-2021-23:36:32 Número de veículos extraídos: 24600.
INFO 08-01-2021-23:36:33 Número de veículos extraídos: 24624.
INFO 08-01-2021-23:36:33 Número de veículos extraídos: 24648.
INFO 08-01-2021-23:36:34 Número de veículos extraídos: 24672.
INFO 08-01-2021-23:36:35 Número de veículos extraídos: 24696.
INFO 08-01-2021-23:36:35 Número de veículos extraídos: 24720.
INFO 08-01-2021-23:36:36 Número de veículos extraídos: 24744.
INFO 08-01-2021-23:36:37 Número de veículos extraídos: 24768.
INFO 08-01-2021-23:36:37 Número de veículos extraídos: 24792.
INFO 08-01-2021-23:36:38 Número de veículos extraídos: 24816.
INFO 08-01-2021-23:36:39 Número de veículos extraídos: 24840.
INFO 08-01-2021-23:36:39 Número de veículos extraídos: 24864.
INFO 08-01-2021-23:36:40 Número de veículos extraídos: 24888.
INFO 08-01-2021-23:36:41 Número de veículos extraídos: 24912.
INFO 08-01-2021-23:36:42 Número de veículos extraídos: 24936.
INFO 08-01-2021-23:36:42 Número de veículos extraídos: 24960.
INFO 08-01-2021-23:36:43 Número de veículos extraídos: 24984.
INFO 08-01-2021-23:36:44 Número de veículos extraídos: 25008.
INFO 08-01-2021-23:36:44 Número de veículos extraídos: 25032.
INFO 08-01-2021-23:36:45 Número de veículos extraídos: 25056.
INFO 08-01-2021-23:36:46 Número de veículos extraídos: 25080.
INFO 08-01-2021-23:36:46 Número de veículos extraídos: 25104.
INFO 08-01-2021-23:36:47 Número de veículos extraídos: 25128.
INFO 08-01-2021-23:36:48 Número de veículos extraídos: 25152.
INFO 08-01-2021-23:36:49 Número de veículos extraídos: 25176.
INFO 08-01-2021-23:36:50 Número de veículos extraídos: 25200.
INFO 08-01-2021-23:36:51 Número de veículos extraídos: 25224.
INFO 08-01-2021-23:36:51 Número de veículos extraídos: 25248.
INFO 08-01-2021-23:36:52 Número de veículos extraídos: 25272.
INFO 08-01-2021-23:36:53 Número de veículos extraídos: 25296.
INFO 08-01-2021-23:36:53 Número de veículos extraídos: 25320.
INFO 08-01-2021-23:36:54 Número de veículos extraídos: 25344.
INFO 08-01-2021-23:36:55 Número de veículos extraídos: 25368.
INFO 08-01-2021-23:36:56 Número de veículos extraídos: 25392.
INFO 08-01-2021-23:36:56 Número de veículos extraídos: 25416.
INFO 08-01-2021-23:36:57 Número de veículos extraídos: 25440.
INFO 08-01-2021-23:36:58 Número de veículos extraídos: 25464.
INFO 08-01-2021-23:36:59 Número de veículos extraídos: 25488.
INFO 08-01-2021-23:36:59 Número de veículos extraídos: 25512.
INFO 08-01-2021-23:37:00 Número de veículos extraídos: 25536.
INFO 08-01-2021-23:37:01 Número de veículos extraídos: 25560.
INFO 08-01-2021-23:37:01 Número de veículos extraídos: 25584.
INFO 08-01-2021-23:37:02 Número de veículos extraídos: 25608.
INFO 08-01-2021-23:37:03 Número de veículos extraídos: 25632.
INFO 08-01-2021-23:37:04 Número de veículos extraídos: 25656.
INFO 08-01-2021-23:37:04 Número de veículos extraídos: 25680.
INFO 08-01-2021-23:37:05 Número de veículos extraídos: 25704.
INFO 08-01-2021-23:37:06 Número de veículos extraídos: 25728.
INFO 08-01-2021-23:37:07 Número de veículos extraídos: 25752.
INFO 08-01-2021-23:37:07 Número de veículos extraídos: 25776.
INFO 08-01-2021-23:37:08 Número de veículos extraídos: 25800.
INFO 08-01-2021-23:37:09 Número de veículos extraídos: 25824.
INFO 08-01-2021-23:37:09 Número de veículos extraídos: 25848.
INFO 08-01-2021-23:37:10 Número de veículos extraídos: 25872.
INFO 08-01-2021-23:37:11 Número de veículos extraídos: 25896.
INFO 08-01-2021-23:37:12 Número de veículos extraídos: 25920.
INFO 08-01-2021-23:37:12 Número de veículos extraídos: 25944.
INFO 08-01-2021-23:37:13 Número de veículos extraídos: 25968.
INFO 08-01-2021-23:37:14 Número de veículos extraídos: 25992.
INFO 08-01-2021-23:37:14 Número de veículos extraídos: 26016.
INFO 08-01-2021-23:37:15 Número de veículos extraídos: 26040.
INFO 08-01-2021-23:37:16 Número de veículos extraídos: 26064.
INFO 08-01-2021-23:37:17 Número de veículos extraídos: 26088.
INFO 08-01-2021-23:37:17 Número de veículos extraídos: 26112.
INFO 08-01-2021-23:37:18 Número de veículos extraídos: 26136.
INFO 08-01-2021-23:37:19 Número de veículos extraídos: 26160.
INFO 08-01-2021-23:37:19 Número de veículos extraídos: 26184.
INFO 08-01-2021-23:37:20 Número de veículos extraídos: 26208.
INFO 08-01-2021-23:37:21 Número de veículos extraídos: 26232.
INFO 08-01-2021-23:37:22 Número de veículos extraídos: 26256.
INFO 08-01-2021-23:37:23 Número de veículos extraídos: 26280.
INFO 08-01-2021-23:37:24 Número de veículos extraídos: 26304.
INFO 08-01-2021-23:37:24 Número de veículos extraídos: 26328.
INFO 08-01-2021-23:37:25 Número de veículos extraídos: 26352.
INFO 08-01-2021-23:37:26 Número de veículos extraídos: 26376.
INFO 08-01-2021-23:37:26 Número de veículos extraídos: 26400.
INFO 08-01-2021-23:37:27 Número de veículos extraídos: 26424.
INFO 08-01-2021-23:37:28 Número de veículos extraídos: 26448.
INFO 08-01-2021-23:37:30 Número de veículos extraídos: 26472.
INFO 08-01-2021-23:37:30 Número de veículos extraídos: 26496.
INFO 08-01-2021-23:37:31 Número de veículos extraídos: 26520.
INFO 08-01-2021-23:37:32 Número de veículos extraídos: 26544.
INFO 08-01-2021-23:37:33 Número de veículos extraídos: 26568.
INFO 08-01-2021-23:37:33 Número de veículos extraídos: 26592.
INFO 08-01-2021-23:37:34 Número de veículos extraídos: 26616.
INFO 08-01-2021-23:37:35 Número de veículos extraídos: 26640.
INFO 08-01-2021-23:37:36 Número de veículos extraídos: 26664.
INFO 08-01-2021-23:37:36 Número de veículos extraídos: 26688.
INFO 08-01-2021-23:37:37 Número de veículos extraídos: 26712.
INFO 08-01-2021-23:37:38 Número de veículos extraídos: 26736.
INFO 08-01-2021-23:37:38 Número de veículos extraídos: 26760.
INFO 08-01-2021-23:37:39 Número de veículos extraídos: 26784.
INFO 08-01-2021-23:37:40 Número de veículos extraídos: 26808.
INFO 08-01-2021-23:37:41 Número de veículos extraídos: 26832.
INFO 08-01-2021-23:37:42 Número de veículos extraídos: 26856.
INFO 08-01-2021-23:37:42 Número de veículos extraídos: 26880.
INFO 08-01-2021-23:37:43 Número de veículos extraídos: 26904.
INFO 08-01-2021-23:37:44 Número de veículos extraídos: 26928.
INFO 08-01-2021-23:37:45 Número de veículos extraídos: 26952.
INFO 08-01-2021-23:37:45 Número de veículos extraídos: 26976.
INFO 08-01-2021-23:37:46 Número de veículos extraídos: 27000.
INFO 08-01-2021-23:37:47 Número de veículos extraídos: 27024.
INFO 08-01-2021-23:37:48 Número de veículos extraídos: 27048.
INFO 08-01-2021-23:37:48 Número de veículos extraídos: 27072.
INFO 08-01-2021-23:37:49 Número de veículos extraídos: 27096.
INFO 08-01-2021-23:37:50 Número de veículos extraídos: 27120.
INFO 08-01-2021-23:37:50 Número de veículos extraídos: 27144.
INFO 08-01-2021-23:37:51 Número de veículos extraídos: 27168.
INFO 08-01-2021-23:37:52 Número de veículos extraídos: 27192.
INFO 08-01-2021-23:37:52 Número de veículos extraídos: 27216.
INFO 08-01-2021-23:37:53 Número de veículos extraídos: 27240.
INFO 08-01-2021-23:37:54 Número de veículos extraídos: 27264.
INFO 08-01-2021-23:37:55 Número de veículos extraídos: 27288.
INFO 08-01-2021-23:37:55 Número de veículos extraídos: 27312.
INFO 08-01-2021-23:37:56 Número de veículos extraídos: 27336.
INFO 08-01-2021-23:37:57 Número de veículos extraídos: 27360.
INFO 08-01-2021-23:37:57 Número de veículos extraídos: 27384.
INFO 08-01-2021-23:37:58 Número de veículos extraídos: 27408.
INFO 08-01-2021-23:37:59 Número de veículos extraídos: 27432.
INFO 08-01-2021-23:37:59 Número de veículos extraídos: 27456.
INFO 08-01-2021-23:38:00 Número de veículos extraídos: 27480.
INFO 08-01-2021-23:38:01 Número de veículos extraídos: 27504.
INFO 08-01-2021-23:38:01 Número de veículos extraídos: 27528.
INFO 08-01-2021-23:38:02 Número de veículos extraídos: 27552.
INFO 08-01-2021-23:38:03 Número de veículos extraídos: 27576.
INFO 08-01-2021-23:38:04 Número de veículos extraídos: 27600.
INFO 08-01-2021-23:38:04 Número de veículos extraídos: 27624.
INFO 08-01-2021-23:38:05 Número de veículos extraídos: 27648.
INFO 08-01-2021-23:38:06 Número de veículos extraídos: 27672.
INFO 08-01-2021-23:38:06 Número de veículos extraídos: 27696.
INFO 08-01-2021-23:38:07 Número de veículos extraídos: 27720.
INFO 08-01-2021-23:38:08 Número de veículos extraídos: 27744.
INFO 08-01-2021-23:38:08 Número de veículos extraídos: 27768.
INFO 08-01-2021-23:38:09 Número de veículos extraídos: 27792.
INFO 08-01-2021-23:38:10 Número de veículos extraídos: 27816.
INFO 08-01-2021-23:38:11 Número de veículos extraídos: 27840.
INFO 08-01-2021-23:38:11 Número de veículos extraídos: 27864.
INFO 08-01-2021-23:38:12 Número de veículos extraídos: 27888.
INFO 08-01-2021-23:38:13 Número de veículos extraídos: 27912.
INFO 08-01-2021-23:38:14 Número de veículos extraídos: 27936.
INFO 08-01-2021-23:38:14 Número de veículos extraídos: 27960.
INFO 08-01-2021-23:38:15 Número de veículos extraídos: 27984.
INFO 08-01-2021-23:38:16 Número de veículos extraídos: 28008.
INFO 08-01-2021-23:38:17 Número de veículos extraídos: 28032.
INFO 08-01-2021-23:38:17 Número de veículos extraídos: 28056.
INFO 08-01-2021-23:38:18 Número de veículos extraídos: 28080.
INFO 08-01-2021-23:38:19 Número de veículos extraídos: 28104.
INFO 08-01-2021-23:38:19 Número de veículos extraídos: 28128.
INFO 08-01-2021-23:38:20 Número de veículos extraídos: 28152.
INFO 08-01-2021-23:38:21 Número de veículos extraídos: 28176.
INFO 08-01-2021-23:38:22 Número de veículos extraídos: 28200.
INFO 08-01-2021-23:38:23 Número de veículos extraídos: 28224.
INFO 08-01-2021-23:38:23 Número de veículos extraídos: 28248.
INFO 08-01-2021-23:38:24 Número de veículos extraídos: 28272.
INFO 08-01-2021-23:38:25 Número de veículos extraídos: 28296.
INFO 08-01-2021-23:38:25 Número de veículos extraídos: 28320.
INFO 08-01-2021-23:38:26 Número de veículos extraídos: 28344.
INFO 08-01-2021-23:38:27 Número de veículos extraídos: 28368.
INFO 08-01-2021-23:38:28 Número de veículos extraídos: 28392.
INFO 08-01-2021-23:38:28 Número de veículos extraídos: 28416.
INFO 08-01-2021-23:38:29 Número de veículos extraídos: 28440.
INFO 08-01-2021-23:38:30 Número de veículos extraídos: 28464.
INFO 08-01-2021-23:38:30 Número de veículos extraídos: 28488.
INFO 08-01-2021-23:38:31 Número de veículos extraídos: 28512.
INFO 08-01-2021-23:38:32 Número de veículos extraídos: 28536.
INFO 08-01-2021-23:38:32 Número de veículos extraídos: 28560.
INFO 08-01-2021-23:38:33 Número de veículos extraídos: 28584.
INFO 08-01-2021-23:38:34 Número de veículos extraídos: 28608.
INFO 08-01-2021-23:38:34 Número de veículos extraídos: 28632.
INFO 08-01-2021-23:38:35 Número de veículos extraídos: 28656.
INFO 08-01-2021-23:38:36 Número de veículos extraídos: 28680.
INFO 08-01-2021-23:38:37 Número de veículos extraídos: 28704.
INFO 08-01-2021-23:38:37 Número de veículos extraídos: 28728.
INFO 08-01-2021-23:38:38 Número de veículos extraídos: 28752.
INFO 08-01-2021-23:38:39 Número de veículos extraídos: 28776.
INFO 08-01-2021-23:38:39 Número de veículos extraídos: 28800.
INFO 08-01-2021-23:38:40 Número de veículos extraídos: 28824.
INFO 08-01-2021-23:38:41 Número de veículos extraídos: 28848.
INFO 08-01-2021-23:38:41 Número de veículos extraídos: 28872.
INFO 08-01-2021-23:38:42 Número de veículos extraídos: 28896.
INFO 08-01-2021-23:38:43 Número de veículos extraídos: 28920.
INFO 08-01-2021-23:38:44 Número de veículos extraídos: 28944.
INFO 08-01-2021-23:38:44 Número de veículos extraídos: 28968.
INFO 08-01-2021-23:38:45 Número de veículos extraídos: 28992.
INFO 08-01-2021-23:38:46 Número de veículos extraídos: 29016.
INFO 08-01-2021-23:38:46 Número de veículos extraídos: 29040.
INFO 08-01-2021-23:38:47 Número de veículos extraídos: 29064.
INFO 08-01-2021-23:38:48 Número de veículos extraídos: 29088.
